"id","treatment","gender","course_taken","city","education","fathers_ed","mothers_ed","item1","item2","item3","item4","item5","item6","higher_ed","age","total_income","total_house_member","gen_att","income_per_member","wage01","wage","wagepr01","wagepr","incfm01","incfm","fmsup01","fmsp","fsupabr01","fsupabr","farm01","farm","pension01","pension","ueben01","ueben","rent01","rent","benf01","benf","combenf01","combenf","other01","other"
65753041,1,"Female ","Clerk, bookkeeping                               ","ESKISEHIR ","University - Undergraduate degree","Junior High/ Middle School","Primary School",3,2,2,1,1,1,1,28,12860,2,1.4,6430,"Yes",9600,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"Yes",3260,"No",NA,"No",NA,"No",NA,"No",NA
68304047,2,"Female ","Computerized Accounting Staff                    ","HATAY     ","Vocational School",NA,NA,3,2,3,2,2,3,0,20,17360,11,2.4,1578.18181818182,"Yes",5760,"No",NA,"No",NA,"No",NA,"Yes",9600,"No",NA,"No",NA,"No",NA,"Yes",2000,"No",NA,"No",NA,"No",NA
64281027,1,"Female ","Secretary, medical                               ","IZMIR     ","High School (Lycee)","Junior High/ Middle School","Junior High/ Middle School",4,1,1,1,1,1,0,24,9000,2,1,4500,"Yes",9000,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA
64067016,2,"Female ","Computer Manager                                 ","ELAZIG    ","Primary School (5 years)",NA,NA,4,1,1,1,1,3,0,29,9000,2,1.4,4500,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"Yes",9000,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA
65358077,2,"Female ","Babysitter                                       ","MUS       ","Junior High/ Middle School (8 years)",NA,NA,4,2,2,1,2,3,0,19,99,11,2,9,"Yes",99,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA
62617025,1,"Male   ","Sales supervisor (retail trade)                  ","KAYSERI   ","Vocational School","University - Undergraduate degree","None",2,2,2,2,2,3,0,32,5000,2,2.2,2500,"Yes",5000,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA
64297038,1,"Male   ","Operator, computer  (CAD softwares)              ","MANISA    ","High School (Lycee)",NA,NA,4,4,3,1,1,3,0,19,15600,5,2.4,3120,"Yes",15600,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA
68301037,1,"Male   ","Computerized Accounting Staff                    ","HATAY     ","University - Undergraduate degree",NA,NA,4,2,2,2,2,2,1,30,8400,3,2,2800,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"Yes",8400,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA
64338016,2,"Male   ","Welder, gas                                      ","KOCAELI   ","Higher education of 2 years",NA,NA,3,2,2,2,2,3,1,22,15600,4,2.2,3900,"Yes",12000,"Yes",3600,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA
66837039,1,"Female ","Cashier- course 1                                ","ANTALYA   ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
67288011,2,"Male   ","Operator, computer  (CAD softwares)              ","ANKARA    ","High School (Lycee)","University - Undergraduate degree","High School (Lycee)",4,1,1,1,1,2,0,30,11400,2,1.2,5700,"Yes",11400,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA
68096022,1,"Male   ","Computerized Accounting Staff                    ","ANKARA    ","Higher education of 2 years",NA,NA,3,2,2,2,2,2,1,22,24000,5,2,4800,"Yes",24000,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA
68158076,1,"Male   ","Computerized Accounting Staff                    ","ANKARA    ","University - Undergraduate degree","Primary School","None",4,3,2,2,2,2,1,39,6000,6,2.2,1000,"Yes",5000,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"Yes",1000,"No",NA,"No",NA,"No",NA
65358131,1,"Female ","Babysitter                                       ","MUS       ","Junior High/ Middle School (8 years)",NA,NA,4,1,3,4,2,4,0,19,12000,8,2.8,1500,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"Yes",12000,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA
65358017,2,"Female ","Babysitter                                       ","MUS       ","Primary School (5 years)",NA,NA,4,1,2,2,2,4,0,23,18000,7,2.2,2571.42857142857,"Yes",18000,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA
68119013,2,"Female ","Operator, computer                               ","DENIZLI   ","University - Undergraduate degree",NA,NA,4,2,2,1,1,3,1,23,8400,4,1.8,2100,"Yes",8400,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA
68302038,1,"Female ","Computerized Accounting Staff                    ","HATAY     ","High School (Lycee)","Primary School","Primary School",3,3,2,3,3,3,0,43,12000,4,2.8,3000,"Yes",12000,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA
67407040,1,"Female ","Designer                                         ","ISTANBUL  ","Primary School (5 years)",NA,NA,4,2,2,1,2,2,0,33,15600,4,1.8,3900,"Yes",15600,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA
67786005,2,"Female ","Programmer, computer                             ","ISTANBUL  ","Primary School (5 years)","Primary School",NA,3,1,1,1,1,2,0,26,14400,3,1.2,4800,"Yes",14400,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA
64067014,2,"Female ","Computer Manager                                 ","ELAZIG    ","High School (Lycee)",NA,NA,3,2,2,2,2,2,0,18,17000,5,2,3400,"Yes",17000,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA
64298001,2,"Male   ","Fitter, natural gas                              ","MANISA    ","Primary School (5 years)",NA,NA,3,3,3,2,2,2,0,31,13730,7,2.4,1961.42857142857,"Yes",12000,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"Yes",1730,"No",NA,"No",NA,"No",NA,"No",NA
68386020,2,"Female ","Salesperson                                      ","ISTANBUL  ","Primary School (5 years)","Primary School",NA,3,1,2,2,2,NA,0,27,6000,3,1.75,2000,"No",NA,"No",NA,"No",NA,"Yes",6000,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA
68302035,1,"Female ","Computerized Accounting Staff                    ","HATAY     ","High School (Lycee)","Junior High/ Middle School","Primary School",4,1,1,1,1,3,0,26,15000,2,1.4,7500,"No",NA,"No",NA,"Yes",15000,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA
65984073,1,"Female ","Old and Sick People Nurse                        ","HATAY     ","High School (Lycee)","Primary School","Primary School",4,1,1,1,1,3,0,28,15600,4,1.4,3900,"Yes",15600,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA
66264027,1,"Male   ","Operator, Truck/Fork-lift                        ","KAYSERI   ","Junior High/ Middle School (8 years)",NA,NA,NA,2,3,1,2,4,0,24,24000,4,2.4,6000,"No",NA,"Yes",24000,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA
60409010,2,"Female ","Foreign Trade Professional                       ","ISTANBUL  ","University - Undergraduate degree",NA,NA,4,1,1,1,1,2,1,27,44400,5,1.2,8880,"Yes",36000,"No",NA,"No",NA,"Yes",8400,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA
65474030,1,"Female ","Computerized Accounting Staff -Corlu             ","TEKIRDAG  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
61177024,1,"Female ","Accounting professionalist                       ","KAYSERI   ","High School (Lycee)",NA,NA,3,4,2,1,1,4,0,21,7200,5,2.4,1440,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"Yes",7200,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA
60929025,1,"Female ","Programmer,Microcontroller                       ","ISTANBUL  ","Junior High/ Middle School (8 years)",NA,NA,3,2,3,2,3,2,0,36,10800,4,2.4,2700,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"Yes",8400,"Yes",2400,"No",NA,"No",NA,"No",NA,"No",NA
65232011,2,"Male   ","Mechanic, maintenance                            ","DUZCE     ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
68302046,1,"Female ","Computerized Accounting Staff                    ","HATAY     ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64357029,2,"Male   ","Reyon GOrevlisi                                  ","TRABZON   ","Junior High/ Middle School (8 years)",NA,NA,4,2,3,2,2,2,0,18,18000,6,2.2,3000,"Yes",18000,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA
65687024,1,"Female ","Human resources professional                     ","GAZIANTEP ","Higher education of 2 years",NA,NA,3,3,2,1,1,1,1,23,7800,3,1.6,2600,"Yes",7800,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA
68302010,2,"Male   ","Computerized Accounting Staff                    ","HATAY     ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64337004,2,"Female ","Babysitter -Course 2                             ","KOCAELI   ","Vocational School",NA,NA,4,1,1,1,1,1,0,22,9600,3,1,3200,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"Yes",9600,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA
65294026,1,"Female ","Human resources professional                     ","DENIZLI   ","University - Undergraduate degree",NA,NA,4,2,1,1,1,3,1,23,11000,5,1.6,2200,"No",NA,"No",NA,"No",NA,"Yes",1000,"No",NA,"Yes",10000,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA
66542021,1,"Male   ","Computer Manager                                 ","USAK      ","Higher education of 2 years",NA,NA,3,2,2,2,2,2,1,24,14000,4,2,3500,"Yes",14000,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA
67032004,2,"Female ","Computerized Accounting Staff                    ","ANKARA    ","High School (Lycee)","Primary School","None",4,1,1,1,1,1,0,26,24800,2,1,12400,"Yes",20000,"No",NA,"Yes",2400,"Yes",2400,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA
64282027,1,"Female ","Clerk, bookkeeping                               ","KOCAELI   ","Higher education of 2 years",NA,NA,3,2,2,2,2,2,1,21,16800,4,2,4200,"No",NA,"No",NA,"Yes",9600,"No",NA,"No",NA,"No",NA,"Yes",7200,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA
67826034,1,"Male   ","Technician, computer technology and programming  ","ISTANBUL  ","High School (Lycee)",NA,NA,3,NA,NA,2,2,4,0,22,36000,4,2.66666666666667,9000,"Yes",30000,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"Yes",6000,"No",NA,"No",NA,"No",NA
60983017,1,"Male   ","Technician, engineering/electrical-electronic    ","ISTANBUL  ","Junior High/ Middle School (8 years)","High School (Lycee)",NA,2,2,3,1,1,3,0,16,7000,3,2,2333.33333333333,"No",NA,"No",NA,"No",NA,"No",NA,"Yes",7000,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA
68302060,1,"Male   ","Computerized Accounting Staff                    ","HATAY     ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64329001,2,"Male   ","Designer, computer-aided                         ","KOCAELI   ","University - Undergraduate degree","Primary School","Primary School",4,2,1,1,1,2,1,26,0,1,1.4,0,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA
64281008,2,"Female ","Secretary, medical                               ","IZMIR     ","High School (Lycee)",NA,NA,4,2,1,1,1,4,0,19,16800,3,1.8,5600,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"Yes",16800,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA
60983007,2,"Male   ","Technician, engineering/electrical-electronic    ","ISTANBUL  ","Vocational School",NA,NA,3,2,3,2,2,2,0,22,24000,7,2.2,3428.57142857143,"Yes",24000,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA
64392013,2,"Male   ","Welder, gas                                      ","SAKARYA   ","Primary School (5 years)","None","None",4,2,4,4,4,4,0,41,1800,5,3.6,360,"Yes",1800,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA
68441025,2,"Female ","Skin Care and Beauty Professional                ","ISTANBUL  ","Primary School (5 years)","Primary School","None",4,2,2,1,1,3,0,32,12000,3,1.8,4000,"Yes",12000,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA
66809038,1,"Female ","Cashier- course 2                                ","ANTALYA   ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64297024,2,"Male   ","Operator, computer  (CAD softwares)              ","MANISA    ","Vocational School",NA,NA,3,2,2,1,2,3,0,20,10449,5,2,2089.8,"Yes",99,"No",NA,"No",NA,"No",NA,"No",NA,"Yes",2500,"Yes",7850,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA
63066022,2,"Male   ","Foreign Trade Professional                       ","ISTANBUL  ","Vocational School",NA,NA,4,1,1,1,1,1,0,32,24600,4,1,6150,"Yes",15000,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"Yes",9600,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA
65753009,2,"Female ","Clerk, bookkeeping                               ","ESKISEHIR ","High School (Lycee)",NA,NA,4,1,1,1,1,3,0,22,15600,3,1.4,5200,"Yes",7800,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"Yes",7800,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA
65459019,1,"Female ","Computerized Accounting Staff                    ","TEKIRDAG  ","High School (Lycee)","Primary School","None",4,1,2,1,1,3,0,29,12000,2,1.6,6000,"Yes",12000,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA
64352025,1,"Female ","Computer Manager                                 ","KOCAELI   ","Vocational School","Primary School","Primary School",3,1,2,2,2,2,0,31,7200,4,1.8,1800,"Yes",7200,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA
65749027,1,"Female ","Salesperson                                      ","ESKISEHIR ","High School (Lycee)",NA,NA,4,3,2,2,1,2,0,22,24240,3,2,8080,"Yes",12000,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"Yes",12240,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA
67460027,1,"Female ","IT support Specialist                            ","ISTANBUL  ","Primary School (5 years)","Primary School","Primary School",4,3,3,4,2,3,0,31,10000,4,3,2500,"Yes",10000,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA
64346006,2,"Female ","Computerized Accounting Staff                    ","KOCAELI   ","High School (Lycee)",NA,NA,4,1,1,1,1,1,0,20,18000,5,1,3600,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"Yes",18000,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA
67826023,2,"Female ","Technician, computer technology and programming  ","ISTANBUL  ","High School (Lycee)",NA,NA,4,1,1,1,1,1,0,25,12000,3,1,4000,"Yes",12000,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA
64356005,2,"Female ","Mechanic, electronics/computer-course  2         ","KOCAELI   ","Vocational School",NA,NA,3,2,2,2,2,2,0,21,6000,3,2,2000,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"Yes",6000,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA
65179016,2,"Male   ","Welder, gas                                      ","DUZCE     ","Junior High/ Middle School (8 years)",NA,NA,2,3,2,2,3,2,0,18,15500,5,2.4,3100,"Yes",12000,"No",NA,"No",NA,"No",NA,"No",NA,"Yes",3500,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA
65984036,2,"Female ","Old and Sick People Nurse                        ","HATAY     ","Primary School (5 years)","Primary School","None",4,1,1,4,1,3,0,33,9000,4,2,2250,"Yes",9000,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA
64329036,1,"Female ","Designer, computer-aided                         ","KOCAELI   ","High School (Lycee)",NA,NA,3,1,3,1,1,1,0,23,7200,6,1.4,1200,"Yes",7200,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA
64068032,1,"Male   ","Computer Manager                                 ","ELAZIG    ","Vocational School",NA,NA,3,1,3,2,2,3,0,33,10000,3,2.2,3333.33333333333,"Yes",10000,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA
65293032,1,"Male   ","Cook                                             ","DENIZLI   ","Higher education of 2 years",NA,NA,3,3,2,2,2,3,1,23,17400,4,2.4,4350,"Yes",14400,"Yes",3000,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA
67407034,1,"Female ","Designer                                         ","ISTANBUL  ","Junior High/ Middle School (8 years)","None","None",3,1,2,2,2,3,0,19,8400,3,2,2800,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"Yes",8400,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA
65749001,2,"Female ","Salesperson                                      ","ESKISEHIR ","Higher education of 2 years","High School (Lycee)",NA,2,3,2,3,2,1,1,23,10800,2,2.2,5400,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"Yes",10800,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA
67460013,2,"Male   ","IT support Specialist                            ","ISTANBUL  ","University - Undergraduate degree",NA,NA,4,3,1,1,1,3,1,31,16800,3,1.8,5600,"Yes",7200,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"Yes",9600,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA
63066004,2,"Female ","Foreign Trade Professional                       ","ISTANBUL  ","Vocational School",NA,"Primary School",4,2,2,2,2,3,0,19,34800,5,2.2,6960,"Yes",16800,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"Yes",7200,"No",NA,"Yes",10800,"No",NA,"No",NA,"No",NA
65493007,2,"Male   ","Programmer, computer                             ","ESKISEHIR ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65476022,2,"Male   ","Staff,Computer Information management            ","ESKISEHIR ","Higher education of 2 years",NA,NA,4,4,4,3,2,4,1,23,15000,3,3.4,5000,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"Yes",8400,"Yes",6600,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA
67460040,1,"Male   ","IT support Specialist                            ","ISTANBUL  ","High School (Lycee)",NA,NA,3,3,3,1,1,3,0,29,21200,4,2.2,5300,"Yes",7200,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"Yes",14000,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA
65043020,2,"Female ","Operator, computer                               ","ERZURUM   ","High School (Lycee)","Primary School","Primary School",4,2,4,2,2,4,0,30,8400,2,2.8,4200,"Yes",8400,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA
65179022,1,"Male   ","Welder, gas                                      ","DUZCE     ","Primary School (5 years)",NA,NA,4,2,3,1,3,3,0,25,10200,4,2.4,2550,"Yes",7200,"No",NA,"Yes",3000,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA
67289007,2,"Female ","Computerized Accounting Staff                    ","ANKARA    ","High School (Lycee)","Junior High/ Middle School","Junior High/ Middle School",4,1,1,1,1,2,0,35,15000,4,1.2,3750,"Yes",15000,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA
64281028,1,"Female ","Secretary, medical                               ","IZMIR     ","Higher education of 2 years",NA,NA,3,2,2,2,2,2,1,19,9000,8,2,1125,"Yes",9000,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA
64373037,1,"Male   ","Designer, computer-aided                         ","SAKARYA   ","Vocational School",NA,NA,3,2,2,2,2,3,0,25,13800,4,2.2,3450,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"Yes",10200,"No",NA,"Yes",3600,"No",NA,"No",NA,"No",NA
68402050,1,"Female ","Babysitter                                       ","ISTANBUL  ","High School (Lycee)","Primary School",NA,4,4,4,1,1,4,0,19,12200,4,2.8,3050,"Yes",12200,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA
64067023,2,"Female ","Computer Manager                                 ","ELAZIG    ","Junior High/ Middle School (8 years)",NA,NA,3,2,2,2,2,2,0,28,12000,4,2,3000,"No",NA,"No",NA,"Yes",12000,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA
67799021,2,"Female ","Foreign Trade Professional                       ","ISTANBUL  ","Higher education of 2 years","Vocational School","Junior High/ Middle School",3,1,1,1,1,1,1,28,30000,4,1,7500,"No",NA,"No",NA,"Yes",30000,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA
64373026,1,"Male   ","Designer, computer-aided                         ","SAKARYA   ","Higher education of 2 years",NA,NA,3,2,3,1,2,3,1,21,20400,3,2.2,6800,"No",NA,"Yes",3600,"Yes",4800,"No",NA,"No",NA,"No",NA,"Yes",12000,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA
65358079,2,"Female ","Babysitter                                       ","MUS       ","Vocational School",NA,NA,4,1,1,2,2,2,0,19,14000,6,1.6,2333.33333333333,"Yes",14000,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA
65476018,2,"Female ","Staff,Computer Information management            ","ESKISEHIR ","High School (Lycee)",NA,NA,3,3,2,2,2,3,0,23,19200,3,2.4,6400,"Yes",7200,"No",NA,"No",NA,"No",NA,"No",NA,"Yes",12000,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA
67842027,1,"Female ","Technician, computer technology and programming  ","ISTANBUL  ","Vocational School","Primary School","Primary School",4,1,1,1,1,2,0,35,12000,3,1.2,4000,"Yes",12000,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA
65474023,1,"Female ","Computerized Accounting Staff -Corlu             ","TEKIRDAG  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
68444014,2,"Male   ","Programmer, computer                             ","ISTANBUL  ","High School (Lycee)",NA,NA,3,2,3,2,2,2,0,25,8500,4,2.2,2125,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"Yes",8500,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA
